-32, -40, -14, 8
-20, -49, -16, 6
-30, -54, -15, 11
-33, -38, -15, 10
-28, -40, -16, 9
-40, -52, -15, 11
-41, -50, -16, 9
-27, -39, -15, 9
-23, -31, -13, 9
-29, -43, -14, 10
-37, -60, -14, 9
-36, -45, -14, 11
-25, -42, -15, 10
-27, -57, -14, 8
-21, -44, -16, 8
-19, -33, -15, 5
-32, -40, -14, 6
-31, -42, -17, 8
-32, -39, -14, 9
-28, -40, -13, 8
-30, -32, -15, 8
-37, -34, -14, 10
-32, -50, -14, 8
-32, -40, -15, 5
-34, -30, -14, 7
-38, -41, -13, 9
-34, -47, -14, 8
-27, -36, -13, 7
-38, -38, -14, 12
-40, -43, -15, 12
-36, -39, -13, 8
-33, -44, -16, 8
-29, -40, -15, 7
-34, -41, -13, 8
-29, -37, -14, 9
-18, -41, -15, 5
-32, -43, -16, 7
-38, -32, -14, 9
-34, -49, -17, 9
-43, -44, -16, 10
-36, -36, -13, 7
-29, -49, -15, 7
-30, -39, -18, 11
-27, -40, -16, 7
-30, -48, -15, 9
-26, -47, -16, 10
-24, -47, -16, 7
-27, -38, -16, 9
-29, -42, -15, 7
-24, -47, -13, 7
-26, -37, -13, 8
-30, -46, -15, 8
-24, -47, -15, 7
-39, -38, -15, 10
-34, -39, -15, 10
-28, -40, -13, 5
-37, -46, -14, 7
-23, -48, -15, 7
-33, -47, -16, 5
-38, -56, -17, 8
-23, -57, -17, 9
-30, -45, -17, 9
-35, -46, -15, 10
-30, -39, -13, 10
-18, -27, -13, 9
-14, -45, -14, 8
-20, -47, -15, 10
-26, -37, -16, 8
-38, -39, -16, 10
-33, -38, -12, 11
-34, -43, -13, 9
-40, -38, -15, 10
-27, -46, -15, 9
-34, -49, -16, 10
-37, -31, -13, 11
-32, -39, -14, 10
-34, -44, -14, 10
-20, -50, -15, 8
-30, -49, -16, 9
-41, -37, -14, 11
-27, -51, -16, 9
-27, -49, -16, 10
-35, -39, -17, 11
-36, -44, -16, 8
-28, -47, -17, 7
-25, -45, -16, 7
-37, -44, -14, 8
-43, -42, -13, 10
-36, -35, -13, 9
-28, -45, -15, 9
-39, -53, -16, 10
-38, -49, -17, 10
-26, -49, -18, 9
-30, -44, -16, 7
-33, -53, -17, 9
-34, -46, -15, 12
-29, -33, -13, 9
-35, -51, -16, 9
-41, -49, -16, 13
-29, -40, -16, 10
-34, -45, -18, 9
-30, -45, -18, 9
-33, -42, -15, 9
-42, -38, -15, 12
-27, -45, -16, 10
-29, -35, -14, 8
-25, -32, -16, 9
-23, -51, -17, 8
-38, -43, -16, 7
-37, -47, -17, 8
-29, -56, -18, 9
-26, -45, -17, 10
-36, -38, -15, 11
-34, -49, -17, 10
-29, -42, -16, 10
-40, -30, -16, 9
-32, -51, -17, 8
-24, -46, -17, 7
-34, -32, -17, 9
-40, -37, -16, 11
-35, -43, -18, 10
-29, -47, -18, 12
-32, -39, -15, 10
-31, -31, -15, 8
-26, -31, -12, 9
-30, -47, -14, 11
-28, -47, -18, 9
-30, -45, -15, 9
-40, -47, -17, 9
-30, -37, -17, 8
-20, -46, -16, 7
-30, -54, -17, 6
-38, -46, -17, 10
-27, -43, -16, 8
-22, -49, -19, 7
-29, -57, -17, 12
-34, -60, -14, 10
-32, -47, -16, 8
-23, -41, -15, 9
-24, -53, -18, 9
-34, -39, -17, 9
-22, -38, -15, 8
-12, -50, -19, 7
-38, -41, -17, 10
-40, -42, -15, 10
-32, -43, -15, 9
-39, -42, -17, 11
-18, -40, -17, 9
-26, -41, -16, 8
-37, -48, -17, 10
-31, -49, -19, 10
-39, -50, -17, 9
-30, -46, -17, 9
-25, -35, -16, 9
-28, -36, -17, 8
-34, -44, -18, 9
-36, -44, -15, 8
-28, -25, -16, 8
-26, -35, -17, 7
-27, -53, -18, 8
-27, -45, -16, 9
-24, -44, -14, 6
-33, -38, -17, 9
-31, -35, -16, 11
-28, -46, -17, 10
-34, -45, -15, 9
-25, -44, -16, 7
-27, -53, -20, 10
-31, -49, -17, 10
-28, -43, -16, 8
-30, -43, -16, 10
-35, -36, -18, 8
-38, -46, -19, 11
-40, -46, -17, 11
-28, -42, -16, 6
-28, -45, -16, 8
-43, -36, -16, 10
-33, -41, -18, 8
-28, -38, -17, 7
-35, -30, -16, 7
-36, -47, -16, 11
-36, -45, -15, 12
-34, -37, -15, 9
-26, -44, -16, 8
-22, -46, -17, 8
-22, -46, -16, 6
-30, -37, -14, 8
-41, -26, -14, 10
-30, -41, -16, 8
-26, -49, -15, 8
-31, -35, -14, 6
-37, -38, -15, 10
-34, -45, -13, 12
-29, -42, -16, 10
-28, -36, -16, 11
-17, -31, -14, 7
-37, -41, -15, 11
-40, -51, -16, 11
-21, -51, -18, 7
-28, -46, -16, 11
-23, -45, -16, 8
-30, -44, -15, 8
-25, -40, -13, 9
-14, -29, -15, 6
-37, -36, -17, 8
-42, -48, -15, 11
-30, -38, -15, 11
-35, -39, -17, 9
-35, -40, -16, 7
-29, -42, -16, 9
-36, -47, -15, 8
-28, -41, -16, 7
-18, -38, -16, 7
-28, -38, -12, 9
-31, -45, -14, 10
-30, -51, -14, 9
-33, -43, -14, 8
-25, -35, -16, 7
-29, -43, -14, 7
-39, -46, -14, 9
-30, -43, -12, 8
-31, -46, -14, 9
-30, -45, -15, 9
-29, -40, -13, 8
-41, -38, -14, 9
-26, -44, -15, 7
-34, -44, -14, 8
-41, -47, -15, 11
-20, -45, -15, 10
-27, -40, -15, 10
-29, -46, -13, 9
-34, -34, -13, 8
-49, -35, -14, 10
-38, -45, -13, 10
-29, -38, -14, 8
-26, -38, -15, 8
-25, -39, -14, 9
-31, -38, -15, 9
-26, -42, -17, 8
-23, -44, -15, 7
-28, -41, -14, 8
-28, -45, -16, 9
-33, -42, -13, 9
-36, -39, -13, 8
-23, -45, -15, 9
-30, -46, -14, 9
-39, -43, -16, 9
-31, -36, -13, 9
-24, -44, -14, 8
-20, -45, -17, 10
-33, -44, -15, 11
-38, -61, -16, 10
-30, -46, -13, 9
-23, -34, -12, 7
-26, -47, -14, 8
-40, -40, -11, 8
-29, -41, -12, 4
-32, -48, -15, 7
-44, -38, -15, 10
-31, -43, -16, 8
-34, -53, -16, 9
-45, -49, -16, 10
-32, -46, -16, 8
-20, -43, -16, 7
-36, -41, -14, 8
-44, -37, -15, 8
-30, -41, -17, 7
-23, -46, -17, 8
-24, -45, -17, 8
-31, -38, -14, 6
-34, -33, -14, 8
-35, -38, -15, 9
-37, -37, -14, 8
-27, -41, -16, 7
-30, -34, -15, 8
-33, -36, -14, 9
-23, -45, -15, 8
-27, -28, -14, 8
-25, -36, -16, 8
-25, -43, -16, 7
-31, -43, -12, 8
-26, -44, -13, 9
-30, -37, -15, 8
-29, -50, -15, 8
-28, -51, -14, 10
-34, -49, -15, 10
-34, -49, -17, 9
-28, -36, -16, 9
-19, -34, -15, 9
-19, -38, -16, 9
-26, -45, -16, 9
-27, -51, -16, 10
-22, -35, -16, 9
-26, -37, -15, 10
-40, -50, -14, 11
-34, -45, -13, 10
-29, -51, -15, 9
-26, -40, -15, 5
-22, -33, -14, 9
-35, -48, -16, 11
-28, -49, -16, 7
-25, -39, -15, 7
-31, -29, -12, 7
-22, -39, -14, 9
-28, -41, -16, 8
-34, -35, -12, 8
-29, -42, -15, 10
-29, -46, -16, 10
-33, -53, -16, 10
-36, -44, -16, 10
-34, -45, -16, 9
-30, -49, -16, 7
-31, -41, -14, 9
-33, -45, -16, 9
-25, -38, -14, 6
-23, -49, -15, 9
-28, -46, -15, 10
-24, -40, -13, 7
-27, -47, -15, 7
-24, -30, -14, 7
-22, -44, -16, 7
-36, -38, -15, 9
-41, -32, -13, 10
-36, -54, -16, 8
-30, -43, -14, 9
-42, -41, -16, 11
-40, -47, -16, 10
-24, -33, -14, 9
-33, -38, -16, 8
-36, -52, -14, 9
-31, -36, -15, 8
-34, -36, -18, 7
-38, -45, -15, 10
-28, -38, -14, 8
-27, -48, -14, 9
-41, -42, -15, 11
-31, -31, -14, 6
-29, -40, -14, 10
-35, -38, -14, 11
-25, -47, -15, 9
-32, -51, -16, 10
-40, -37, -15, 8
-32, -37, -15, 9
-32, -42, -13, 9
-40, -52, -13, 11
-34, -46, -15, 10
-33, -34, -11, 8
-34, -40, -11, 10
-40, -39, -14, 10
-42, -41, -14, 9
-28, -48, -15, 7
-31, -45, -14, 9
-28, -41, -13, 12
-23, -51, -15, 10
-40, -40, -15, 11
-37, -23, -12, 9
-29, -37, -15, 8
-41, -45, -15, 12
-29, -49, -16, 7
-17, -44, -17, 6
-31, -33, -16, 8
-25, -41, -15, 6
-30, -43, -16, 8
-40, -35, -17, 11
-31, -36, -15, 9
-32, -41, -17, 5
-36, -36, -16, 7
-39, -34, -16, 7
-31, -48, -18, 8
-31, -49, -14, 10
-30, -40, -14, 8
-19, -48, -16, 6
-29, -46, -15, 7
-35, -44, -17, 11
-26, -44, -14, 10
-29, -40, -15, 8
-34, -45, -18, 9
-39, -47, -15, 11
-40, -52, -17, 10
-40, -40, -15, 10
-43, -28, -14, 9
-36, -33, -16, 9
-34, -44, -15, 11
-32, -45, -14, 9
-30, -35, -14, 6
-34, -28, -14, 6
-34, -33, -13, 9
-35, -39, -15, 8
-32, -30, -15, 5
-28, -33, -13, 9
-29, -36, -14, 7
-36, -43, -15, 7
-36, -46, -16, 9
-25, -29, -15, 5
-27, -36, -13, 7
-34, -46, -15, 9
-36, -47, -16, 9
-32, -49, -15, 9
-33, -43, -16, 10
-37, -42, -15, 9
-29, -39, -14, 7
-28, -42, -14, 11
-20, -47, -15, 7
-17, -41, -16, 5
-34, -34, -16, 10
-29, -40, -15, 6
-25, -45, -17, 5
-35, -41, -17, 8
-30, -40, -15, 6
-32, -37, -16, 8
-42, -32, -16, 7
-40, -44, -16, 8
-36, -43, -17, 7
-28, -30, -14, 6
-22, -37, -15, 8
-24, -38, -17, 7
-26, -39, -14, 7
-34, -33, -11, 7
-39, -32, -14, 6
-29, -41, -16, 7
-30, -37, -15, 8
-30, -34, -14, 8
-28, -40, -15, 7
-35, -42, -15, 6
-35, -36, -13, 9
-38, -38, -15, 11
-34, -37, -15, 10
-33, -36, -15, 9
-31, -40, -16, 10
-14, -41, -15, 7
-26, -44, -14, 7
-32, -47, -12, 7
-26, -36, -14, 7
-32, -32, -16, 8
-30, -46, -15, 8
-34, -47, -18, 9
-31, -39, -15, 7
-25, -38, -13, 6
-20, -36, -15, 6
-31, -33, -16, 4
-37, -40, -15, 7
-29, -50, -16, 7
-33, -42, -19, 7
-23, -34, -15, 10
-29, -35, -13, 7
-40, -46, -16, 7
-29, -41, -15, 9
-27, -30, -14, 7
-27, -43, -16, 8
-27, -48, -19, 8
-30, -42, -15, 6
-29, -34, -15, 7
-29, -39, -15, 9
-26, -46, -14, 8
-25, -34, -17, 7
-38, -41, -14, 8
-37, -40, -14, 8
-25, -35, -15, 8
-30, -45, -15, 9
-31, -34, -18, 8
-25, -39, -15, 7
-29, -41, -14, 8
-30, -34, -15, 7
-32, -35, -15, 7
-32, -33, -18, 8
-29, -44, -16, 7
-38, -39, -14, 7
-33, -45, -17, 9
-33, -46, -17, 8
-39, -38, -17, 9
-26, -54, -19, 9
-24, -50, -18, 10
-28, -43, -14, 11
-26, -43, -13, 8
-31, -44, -16, 7
-30, -38, -17, 7
-18, -36, -16, 6
-23, -51, -16, 8
-36, -40, -15, 9
-34, -35, -16, 9
-39, -40, -15, 7
-35, -32, -13, 7
-24, -39, -14, 8
-31, -43, -16, 8
-36, -43, -18, 7
-35, -42, -17, 7
-31, -38, -17, 7
-30, -47, -14, 7
-29, -49, -14, 11
-28, -44, -17, 10
-37, -41, -13, 6
-32, -38, -15, 6
-26, -40, -17, 6
-30, -40, -15, 6
-31, -42, -15, 6
-32, -49, -18, 8
-24, -46, -19, 10
-29, -34, -13, 7
-28, -41, -15, 6
-19, -47, -19, 8
-32, -42, -14, 8
-28, -41, -14, 10
-27, -39, -16, 9
-22, -37, -14, 6
-15, -31, -14, 7
-29, -33, -15, 8
-30, -38, -13, 7
-31, -38, -15, 8
-31, -49, -15, 7
-36, -45, -14, 7
-35, -32, -15, 8
-20, -37, -14, 6
-32, -34, -15, 8
-36, -31, -15, 8
-31, -37, -13, 8
-34, -36, -15, 8
-21, -34, -16, 6
-21, -42, -16, 7
-34, -42, -15, 7
-35, -31, -12, 8
-24, -35, -12, 9
-22, -34, -15, 6
-28, -40, -13, 5
-27, -46, -16, 6
-40, -34, -16, 8
-38, -41, -15, 7
-28, -42, -18, 7
-35, -36, -15, 8
-30, -41, -14, 8
-23, -33, -17, 8
-22, -38, -15, 8
-25, -49, -15, 8
-30, -38, -16, 7
-29, -36, -15, 8
-24, -51, -15, 9
-28, -48, -16, 6
-25, -39, -15, 9
-16, -41, -18, 9
-29, -38, -16, 8
-29, -39, -14, 8
-23, -42, -15, 7
-32, -39, -15, 8
-28, -40, -15, 5
-28, -48, -13, 8
-33, -43, -13, 11
-23, -39, -16, 7
-31, -40, -14, 7
-33, -35, -14, 8
-27, -45, -17, 9
-35, -51, -14, 11
-27, -40, -14, 9
-28, -37, -15, 8
-28, -42, -15, 6
-20, -41, -15, 4
-41, -39, -15, 8
-36, -43, -16, 8
-26, -41, -16, 8
-37, -45, -15, 9
-28, -55, -16, 9
-32, -59, -17, 9
-27, -50, -17, 6
-19, -41, -15, 6
-38, -50, -15, 8
-39, -49, -15, 7
-30, -47, -14, 10
-25, -46, -15, 10
-24, -45, -15, 7
-28, -48, -14, 8
-22, -39, -16, 7
-22, -37, -15, 6
-23, -42, -14, 7
-26, -41, -15, 10
-35, -38, -15, 10
-31, -35, -14, 7
-36, -43, -15, 8
-37, -52, -16, 8
-26, -38, -14, 5
-24, -40, -14, 5
-28, -42, -12, 8
-33, -36, -14, 8
-29, -40, -17, 9
-31, -28, -13, 8
-34, -43, -14, 7
-22, -54, -14, 8
-19, -37, -14, 5
-21, -45, -15, 7
-27, -44, -15, 8
-34, -36, -15, 7
-31, -44, -14, 10
-28, -44, -16, 8
-30, -35, -17, 7
-28, -32, -15, 9
-27, -36, -15, 10
-28, -51, -16, 8
-30, -55, -18, 9
-34, -40, -16, 11
-36, -38, -14, 9
-35, -45, -16, 9
-18, -43, -16, 8
-11, -43, -16, 7
-23, -39, -15, 7
-30, -34, -14, 6
-40, -36, -12, 9
-36, -41, -18, 10
-28, -46, -19, 8
-30, -39, -12, 6
-23, -33, -13, 7
-22, -44, -14, 9
-29, -45, -14, 8
-26, -36, -16, 8
-22, -37, -15, 9
-35, -45, -16, 8
-27, -46, -16, 7
-17, -46, -15, 8
-27, -50, -16, 8
-26, -40, -16, 8
-29, -38, -15, 10
-36, -43, -15, 7
-30, -40, -12, 6
-24, -41, -14, 7
-32, -39, -17, 8
-35, -51, -16, 7
-22, -49, -17, 6
-30, -37, -16, 5
-37, -41, -14, 8
-26, -37, -15, 9
-31, -46, -17, 8
-33, -51, -15, 6
-29, -45, -13, 7
-43, -44, -14, 9
-37, -37, -13, 9
-23, -46, -14, 8
-31, -42, -15, 7
-33, -29, -14, 6
-27, -50, -15, 8
-25, -47, -16, 8
-17, -25, -16, 6
-25, -42, -15, 7
-36, -47, -16, 6
-19, -39, -15, 4
-20, -46, -16, 7
-30, -44, -15, 6
-26, -46, -15, 7
-22, -47, -19, 8
-22, -36, -17, 5
-33, -41, -16, 7
-44, -48, -15, 9
-42, -46, -14, 7
-25, -50, -15, 6
-27, -39, -14, 6
-35, -26, -14, 7
-35, -38, -14, 9
-31, -34, -14, 7
-22, -30, -14, 7
-29, -41, -13, 7
-26, -37, -14, 7
-16, -34, -14, 5
-20, -28, -13, 6
-29, -28, -13, 10
-25, -43, -15, 7
-19, -36, -16, 7
-21, -29, -16, 4
-25, -45, -15, 4
-34, -50, -15, 8
-30, -40, -15, 7
-28, -31, -12, 8
-31, -38, -13, 8
-28, -45, -18, 7
-26, -45, -17, 5
-25, -41, -14, 5
-29, -36, -16, 7
-28, -50, -17, 6
-23, -40, -15, 6
-25, -26, -13, 6
-26, -38, -13, 7
-31, -43, -16, 10
-24, -47, -16, 9
-26, -50, -15, 7
-34, -49, -14, 7
-20, -47, -16, 6
-27, -49, -15, 9
-35, -37, -13, 8
-29, -22, -11, 7
-33, -41, -14, 7
-31, -49, -17, 5
-25, -39, -15, 6
-36, -48, -14, 8
-32, -43, -15, 9
-23, -32, -16, 6
-37, -29, -15, 8
-33, -34, -13, 8
-33, -50, -16, 9
-34, -42, -15, 10
-27, -38, -15, 5
-28, -50, -16, 6
-29, -45, -14, 9
-27, -38, -14, 8
-18, -39, -15, 6
-29, -45, -16, 8
-39, -42, -15, 8
-29, -36, -13, 6
-26, -35, -14, 8
-27, -42, -15, 9
-24, -46, -15, 7
-33, -38, -14, 8
-35, -46, -16, 11
-31, -43, -14, 8
-36, -37, -13, 6
-31, -43, -13, 8
-32, -43, -12, 7
-32, -51, -16, 6
-29, -45, -14, 5
-32, -35, -13, 6
-23, -38, -13, 6
-25, -43, -13, 5
-33, -38, -15, 7
-28, -44, -16, 8
-25, -47, -15, 5
-27, -36, -15, 6
-29, -49, -16, 6
-21, -42, -15, 4
-19, -30, -13, 7
-25, -31, -11, 9
-26, -35, -12, 6
-26, -51, -17, 7
-28, -36, -16, 7
-34, -30, -13, 6
-37, -40, -17, 9
-33, -36, -17, 9
-23, -39, -14, 6
-36, -48, -18, 9
-40, -44, -16, 9
-17, -43, -14, 6
-25, -57, -15, 5
-36, -48, -15, 5
-32, -47, -18, 6
-26, -51, -16, 7
-27, -37, -15, 8
-36, -43, -15, 10
-37, -38, -13, 8
-21, -36, -15, 5
-22, -43, -15, 4
-36, -32, -15, 6
-30, -41, -17, 6
-26, -49, -18, 6
-22, -33, -15, 5
-26, -36, -15, 7
-32, -44, -17, 7
-35, -37, -14, 9
-34, -35, -15, 11
-31, -46, -18, 7
-36, -49, -17, 8
-19, -48, -15, 7
-14, -47, -13, 5
-28, -39, -12, 7
-32, -45, -15, 7
-29, -42, -16, 7
-21, -26, -15, 5
-27, -33, -16, 6
-24, -46, -15, 7
-18, -41, -14, 5
-29, -31, -14, 6
-36, -34, -16, 6
-31, -43, -16, 6
-27, -39, -14, 6
-32, -31, -15, 6
-23, -29, -17, 7
-24, -34, -16, 7
-31, -34, -14, 6
-21, -28, -16, 6
-30, -31, -17, 8
-31, -40, -17, 6
-26, -47, -17, 4
-38, -43, -17, 8
-30, -43, -17, 8
-19, -45, -17, 4
-31, -43, -18, 6
-37, -47, -17, 9
-28, -38, -15, 9
-33, -36, -14, 8
-36, -41, -13, 8
-21, -38, -16, 6
-24, -41, -17, 5
-29, -42, -15, 7
-22, -41, -18, 7
-24, -41, -16, 5
-27, -35, -14, 8
-30, -33, -14, 7
-27, -38, -14, 5
-26, -44, -16, 8
-34, -44, -14, 8
-32, -43, -15, 6
-34, -44, -17, 10
-32, -45, -15, 10
-29, -39, -15, 7
-25, -33, -12, 7
-18, -45, -13, 7
-30, -40, -16, 9
-22, -38, -15, 8
-23, -45, -15, 5
-33, -36, -14, 9
-21, -43, -15, 7
-27, -45, -17, 6
-31, -38, -16, 7
-29, -37, -16, 4
-31, -36, -16, 6
-24, -41, -16, 8
-28, -49, -16, 9
-31, -47, -17, 9
-23, -43, -16, 5
-21, -34, -15, 6
-25, -35, -15, 9
-24, -46, -18, 7
-18, -48, -16, 5
-21, -42, -17, 6
-34, -40, -18, 7
-37, -42, -14, 8
-27, -36, -13, 6
-28, -39, -15, 7
-27, -37, -16, 8
-26, -29, -16, 6
-30, -37, -17, 6
-25, -43, -16, 7
-35, -39, -15, 8
-36, -37, -15, 9
-21, -41, -15, 6
-29, -40, -16, 7
-41, -40, -16, 9
-36, -44, -16, 9
-30, -41, -14, 5
-28, -40, -13, 5
-24, -37, -15, 8
-30, -34, -13, 7
-44, -37, -13, 7
-32, -37, -15, 7
-27, -41, -15, 7
-35, -44, -15, 6
-34, -39, -15, 7
-33, -45, -17, 11
-31, -51, -17, 8
-42, -37, -13, 8
-32, -42, -16, 7
-24, -48, -17, 7
-34, -41, -14, 10
-36, -46, -14, 8
-36, -44, -15, 8
-23, -37, -14, 9
-31, -33, -15, 8
-45, -34, -15, 7
-29, -40, -15, 6
-32, -38, -15, 6
-39, -38, -14, 6
-33, -38, -16, 7
-33, -38, -17, 7
-35, -40, -15, 7
-40, -35, -13, 7
-32, -42, -15, 6
-25, -49, -17, 7
-24, -32, -14, 7
-40, -30, -13, 9
-44, -36, -15, 10
-31, -40, -15, 8
-38, -45, -14, 9
-25, -47, -13, 10
-24, -51, -14, 7
-31, -41, -15, 6
-24, -43, -16, 7
-35, -47, -15, 6
-26, -30, -13, 7
-21, -40, -15, 7
-39, -46, -16, 8
-22, -33, -16, 7
-22, -42, -17, 6
-37, -45, -18, 10
-20, -35, -16, 8
-24, -41, -13, 7
-23, -49, -16, 9
-11, -46, -15, 8
-25, -40, -12, 7
-32, -41, -17, 7
-32, -43, -17, 7
-26, -45, -14, 8
-27, -44, -15, 10
-37, -37, -17, 8
-32, -44, -17, 10
-31, -47, -15, 10
-33, -36, -14, 10
-33, -37, -14, 11
-33, -41, -15, 6
-21, -36, -14, 6
-29, -35, -15, 7
-27, -28, -14, 7
-14, -36, -15, 7
-29, -48, -17, 10
-35, -35, -14, 12
-40, -34, -14, 9
-39, -45, -15, 9
-35, -38, -15, 12
-32, -32, -18, 9
-19, -45, -17, 7
-24, -43, -14, 9
-33, -37, -16, 9
-35, -39, -17, 8
-33, -43, -17, 10
-39, -43, -16, 11
-30, -32, -14, 8
-28, -41, -15, 9
-31, -52, -18, 10
-26, -39, -16, 6
-40, -39, -13, 10
-28, -38, -15, 11
-21, -29, -14, 6
-35, -46, -17, 8
-30, -41, -15, 7
-24, -35, -13, 7
-32, -48, -17, 8
-25, -34, -13, 7
-29, -43, -13, 8
-42, -42, -13, 8
-34, -29, -11, 8
-28, -43, -15, 7
-24, -36, -14, 6
-34, -40, -16, 7
-31, -47, -17, 7
-25, -37, -13, 8
-41, -43, -14, 8
-23, -39, -15, 7
-20, -27, -14, 7
-31, -29, -14, 5
-18, -39, -14, 5
-24, -41, -15, 8
-31, -32, -14, 9
-35, -39, -15, 9
-32, -45, -16, 9
-20, -37, -15, 7
-36, -33, -13, 8
-36, -34, -15, 9
-31, -34, -14, 6
-38, -40, -15, 8
-28, -39, -18, 7
-28, -36, -14, 5
-21, -45, -15, 8
-23, -42, -18, 8
-30, -32, -16, 8
-23, -41, -16, 9
-30, -43, -15, 8
-30, -36, -16, 6
-27, -40, -15, 8
-32, -34, -14, 8
-28, -35, -15, 4
-30, -43, -15, 4
-27, -29, -15, 6
-20, -37, -13, 9
-20, -46, -13, 8
-30, -27, -15, 7
-35, -34, -16, 7
-27, -42, -17, 6
-35, -41, -14, 7
-38, -46, -14, 8
-32, -37, -14, 6
-37, -38, -15, 7
-27, -52, -18, 8
-17, -45, -16, 7
-28, -27, -14, 6
-34, -34, -13, 7
-27, -51, -14, 6
-31, -40, -14, 8
-42, -39, -15, 10
-38, -48, -17, 9
-34, -28, -14, 10
-32, -33, -14, 8
-27, -44, -13, 6
-35, -38, -14, 9
-36, -46, -15, 7
-27, -44, -13, 8
-26, -42, -16, 10
-33, -36, -15, 6
-29, -33, -13, 7
-19, -37, -15, 6
-26, -28, -13, 5
-27, -35, -15, 10
-30, -45, -15, 11
-31, -38, -12, 8
-23, -31, -13, 8
-31, -27, -13, 7
-37, -36, -13, 7
-37, -42, -13, 9
-34, -33, -13, 9
-24, -38, -13, 8
-35, -43, -14, 10
-40, -30, -14, 11
-25, -30, -12, 10
-25, -43, -13, 10
-35, -49, -15, 10
-34, -38, -14, 12
-38, -33, -14, 12
-35, -43, -14, 6
-24, -39, -15, 7
-28, -33, -14, 11
-31, -35, -13, 9
-32, -37, -15, 10
-32, -35, -13, 12
-21, -40, -13, 8
-25, -42, -14, 7
-35, -28, -13, 8
-33, -34, -14, 7
-27, -40, -14, 8
-22, -39, -13, 7
-32, -39, -15, 8
-29, -32, -13, 10
-22, -36, -13, 10
-29, -38, -14, 11
-31, -37, -12, 9
-28, -30, -13, 7
-17, -30, -13, 5
-25, -43, -14, 7
-35, -37, -13, 9
-25, -39, -13, 5
-43, -35, -14, 7
-42, -40, -11, 10
-31, -50, -12, 9
-45, -32, -12, 10
-33, -35, -10, 9
-29, -40, -16, 9
-30, -30, -13, 9
-25, -38, -10, 11
-35, -41, -14, 11
-26, -34, -12, 10
-27, -31, -12, 12
-27, -25, -13, 7
-22, -36, -13, 5
-29, -45, -13, 9
-27, -36, -15, 8
-34, -39, -17, 10
-34, -37, -13, 9
-21, -33, -13, 7
-30, -41, -13, 10
-30, -40, -11, 9
-14, -35, -13, 9
-30, -40, -14, 11
-28, -41, -14, 9
-19, -34, -12, 9
-25, -40, -10, 10
-21, -41, -13, 8
-36, -37, -15, 10
-28, -37, -15, 6
-28, -27, -15, 5
-35, -31, -13, 8
-24, -44, -14, 10
-30, -45, -16, 10
-31, -34, -13, 8
-26, -38, -14, 9
-31, -54, -16, 9
-28, -40, -13, 8
-23, -39, -13, 7
-26, -43, -13, 8
-25, -32, -14, 9
-31, -37, -14, 7
-33, -42, -12, 9
-24, -48, -12, 10
-27, -45, -12, 8
-27, -42, -15, 9
-26, -45, -15, 8
-37, -32, -11, 9
-36, -29, -11, 10
-24, -37, -13, 6
-19, -36, -12, 7
-20, -30, -13, 7
-26, -35, -13, 8
-31, -39, -11, 10
-24, -34, -10, 7
-22, -41, -13, 8
-26, -44, -15, 8
-30, -45, -14, 6
-29, -41, -14, 7
-19, -34, -15, 7
-17, -43, -17, 7
-26, -39, -15, 6
-32, -27, -14, 5
-25, -35, -16, 6
-18, -45, -15, 6
-32, -44, -14, 7
-34, -44, -17, 9
-22, -42, -15, 6
-20, -35, -12, 6
-29, -38, -17, 8
-39, -33, -13, 8
-28, -33, -12, 9
-21, -34, -15, 10
-27, -34, -16, 9
-33, -39, -17, 9
-32, -39, -15, 9
-26, -34, -14, 9
-28, -36, -14, 8
-35, -36, -13, 9
-37, -29, -13, 8
-33, -40, -14, 6
-31, -42, -15, 9
-32, -38, -15, 9
-30, -46, -14, 11
-29, -42, -14, 9
-32, -35, -16, 9
-33, -31, -16, 10
-24, -38, -14, 8
-31, -45, -15, 9
-34, -34, -13, 7
-19, -32, -11, 5
-25, -44, -15, 7
-22, -44, -17, 6
-13, -39, -17, 5
-19, -40, -16, 6
-27, -34, -12, 5
-27, -40, -16, 7
-25, -49, -17, 8
-28, -32, -13, 6
-28, -38, -13, 7
-30, -44, -14, 7
-24, -38, -13, 5
-27, -41, -13, 6
-31, -28, -13, 8
-25, -33, -13, 8
-41, -33, -12, 8
-33, -32, -13, 9
-21, -43, -14, 9
-38, -33, -12, 8
-35, -41, -14, 7
-30, -45, -14, 7
-28, -40, -13, 8
-30, -47, -14, 9
-28, -34, -13, 6
-14, -26, -13, 5
-28, -37, -12, 8
-29, -44, -15, 8
-24, -32, -16, 6
-32, -29, -12, 8
-28, -45, -13, 9
-31, -34, -15, 8
-29, -30, -13, 9
-23, -38, -14, 7
-26, -35, -11, 6
-27, -50, -12, 6
-33, -48, -15, 7
-28, -35, -16, 9
-16, -38, -17, 8
-27, -36, -14, 9
-24, -32, -14, 9
-19, -34, -12, 6
-36, -40, -14, 7
-36, -42, -17, 9
-25, -48, -16, 7
-25, -43, -17, 6
-24, -31, -14, 7
-24, -44, -15, 8
-27, -46, -16, 8
-18, -36, -11, 8
-18, -40, -14, 6
-27, -41, -14, 5
-31, -38, -8, 7
-27, -34, -11, 7
-28, -34, -15, 6
-22, -34, -13, 4
-16, -32, -15, 5
-37, -41, -13, 7
-37, -46, -13, 7
-30, -38, -16, 7
-32, -40, -14, 6
